Position,Track Name,Artist,Streams,URL,Week Start Date,Week End Date
164,Bad At Love,Halsey,1520683,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl,2018-04-13,2018-04-20
165,All On Me,Devin Dawson,1519998,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o,2018-04-13,2018-04-20
166,It's A Vibe,2 Chainz,1518056,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6,2018-04-13,2018-04-20
167,Written in the Sand,Old Dominion,1515266,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn,2018-04-13,2018-04-20
168,Sauce It Up,Lil Uzi Vert,1513630,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5,2018-04-13,2018-04-20
169,Say You Won't Let Go,James Arthur,1510019,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2018-04-13,2018-04-20
170,Gucci Gang,Lil Pump,1507647,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2018-04-13,2018-04-20
171,OKRA,"Tyler, The Creator",1490101,https://open.spotify.com/track/74ZovzRxHBvCq5yIwe8boh,2018-04-13,2018-04-20
172,Do I Make You Wanna,Billy Currington,1479831,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I,2018-04-13,2018-04-20
173,Mask Off,Future,1474396,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx,2018-04-13,2018-04-20
174,Get You (feat. Kali Uchis),Daniel Caesar,1472201,https://open.spotify.com/track/7zFXmv6vqI4qOt4yGf3jYZ,2018-04-13,2018-04-20
175,Whatever It Takes,Imagine Dragons,1470330,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u,2018-04-13,2018-04-20
176,What Ifs,Kane Brown,1468643,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W,2018-04-13,2018-04-20
177,Relationship (feat. Future),Young Thug,1461051,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg,2018-04-13,2018-04-20
178,When It Rains It Pours,Luke Combs,1453507,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l,2018-04-13,2018-04-20
179,iSpy (feat. Lil Yachty),KYLE,1439217,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2018-04-13,2018-04-20
180,Rover 2.0,BlocBoy JB,1436548,https://open.spotify.com/track/7sB2rmolvEt77KFPCraSNc,2018-04-13,2018-04-20
181,NUMB,XXXTENTACION,1432735,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl,2018-04-13,2018-04-20
182,September - Recorded at The Tracking Room Nashville,Taylor Swift,1430234,https://open.spotify.com/track/5eGX87IiKsGuzS3iw4CfCX,2018-04-13,2018-04-20
183,Tell Me You Love Me,Demi Lovato,1428868,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj,2018-04-13,2018-04-20
184,3:15,Bazzi,1428611,https://open.spotify.com/track/6pmZMP2ET1OJi5rKfLO8jD,2018-04-13,2018-04-20
185,Rake It Up,Yo Gotti,1427758,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY,2018-04-13,2018-04-20
186,Lust,Lil Skies,1413260,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S,2018-04-13,2018-04-20
187,Yours,Russell Dickerson,1407589,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF,2018-04-13,2018-04-20
188,Unforgettable,Thomas Rhett,1407180,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ,2018-04-13,2018-04-20
189,Africa,Toto,1399615,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2018-04-13,2018-04-20
190,Starboy,The Weeknd,1395993,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2018-04-13,2018-04-20
191,Fake Love,Drake,1395345,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2018-04-13,2018-04-20
192,Creeping (feat. Rich the Kid),Lil Skies,1384591,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9,2018-04-13,2018-04-20
193,Alien,Sabrina Carpenter,1379401,https://open.spotify.com/track/0RUTnY2B3s05fZuCHsNaUP,2018-04-13,2018-04-20
194,Mr. Brightside,The Killers,1374288,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,2018-04-13,2018-04-20
195,Magnolia,Playboi Carti,1368199,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,2018-04-13,2018-04-20
196,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Carlos Andrez",XXXTENTACION,1360505,https://open.spotify.com/track/14boA065HMHWvqyPPEeN4y,2018-04-13,2018-04-20
197,Bounce Back,Big Sean,1355666,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2018-04-13,2018-04-20
198,KEKE,6ix9ine,1353027,https://open.spotify.com/track/14PlDNjNh3pXyHXzkhX8n5,2018-04-13,2018-04-20
199,Take Back Home Girl (Feat. Tori Kelly),Chris Lane,1347287,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN,2018-04-13,2018-04-20
200,Say Amen (Saturday Night),Panic! At The Disco,1339249,https://open.spotify.com/track/4qSsjDGXplb6422X2INvFW,2018-04-13,2018-04-20
1,Nice For What,Drake,17735489,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN,2018-04-20,2018-04-27
2,KOD,J. Cole,17261815,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI,2018-04-20,2018-04-27
3,ATM,J. Cole,14416927,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ,2018-04-20,2018-04-27
4,Kevin’s Heart,J. Cole,13841391,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ,2018-04-20,2018-04-27
5,Motiv8,J. Cole,13334518,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF,2018-04-20,2018-04-27
6,Photograph,J. Cole,12550185,https://open.spotify.com/track/0bhnUFDQFCEHCBlsQfHnj5,2018-04-20,2018-04-27
7,1985 - Intro to “The Fall Off”,J. Cole,12120827,https://open.spotify.com/track/7EulRO07ZgchxqKUHb8Pvc,2018-04-20,2018-04-27
8,God's Plan,Drake,11817473,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,2018-04-20,2018-04-27
9,no tears left to cry,Ariana Grande,11650452,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,2018-04-20,2018-04-27
10,Psycho (feat. Ty Dolla $ign),Post Malone,10240679,https://open.spotify.com/track/7wrDRQgHlvDnimrRHfQZxt,2018-04-20,2018-04-27
11,The Cut Off (feat. kiLL edward),J. Cole,10227732,https://open.spotify.com/track/3rFF7kSm5qBOOPs6ljFgPp,2018-04-20,2018-04-27
12,I Like It,Cardi B,10003237,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2018-04-20,2018-04-27
13,BRACKETS,J. Cole,9904307,https://open.spotify.com/track/5sWbwccBcyHsg5LEKWGZo9,2018-04-20,2018-04-27
14,Look Alive (feat. Drake),BlocBoy JB,9123318,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,2018-04-20,2018-04-27
15,Window Pain - Outro,J. Cole,8624922,https://open.spotify.com/track/5Lgqu1th1KqlG97OF2gWGe,2018-04-20,2018-04-27
16,SAD!,XXXTENTACION,8499423,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2018-04-20,2018-04-27
17,FRIENDS (feat. kiLL edward),J. Cole,8391889,https://open.spotify.com/track/6onwlDmIVKE8bBgyBRSuS0,2018-04-20,2018-04-27
18,Call Out My Name,The Weeknd,8317256,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N,2018-04-20,2018-04-27
19,Once an Addict - Interlude,J. Cole,8111000,https://open.spotify.com/track/0Px86mRlxdB3YqpK6KXWlr,2018-04-20,2018-04-27
20,Plug Walk,Rich The Kid,7738396,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ,2018-04-20,2018-04-27
21,Walk It Talk It,Migos,7400016,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP,2018-04-20,2018-04-27
22,Freaky Friday (feat. Chris Brown),Lil Dicky,7256379,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,2018-04-20,2018-04-27
23,JAPAN,Famous Dex,6718011,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl,2018-04-20,2018-04-27
24,Intro,J. Cole,6597743,https://open.spotify.com/track/2AfWCBwGGCsZtvVnGF3QYE,2018-04-20,2018-04-27
25,Love Lies (with Normani),Khalid,6072482,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,2018-04-20,2018-04-27
26,Be Careful,Cardi B,6032339,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd,2018-04-20,2018-04-27
27,Ric Flair Drip (& Metro Boomin),Offset,6027210,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2018-04-20,2018-04-27
28,OTW,Khalid,5979674,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI,2018-04-20,2018-04-27
29,Powerglide (feat. Juicy J),Rae Sremmurd,5831149,https://open.spotify.com/track/2yUbCEiaolfSMluDo9RMmG,2018-04-20,2018-04-27
30,The Middle,Zedd,5627202,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m,2018-04-20,2018-04-27
31,Mine,Bazzi,5371506,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,2018-04-20,2018-04-27
32,One Kiss (with Dua Lipa),Calvin Harris,5201374,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2018-04-20,2018-04-27
33,All The Stars (with SZA),Kendrick Lamar,5151838,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,2018-04-20,2018-04-27
34,Moonlight,XXXTENTACION,4907908,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2018-04-20,2018-04-27
35,rockstar,Post Malone,4784650,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX,2018-04-20,2018-04-27
36,Playinwitme (feat. Kehlani),KYLE,4687955,https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz,2018-04-20,2018-04-27
37,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,4646172,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,2018-04-20,2018-04-27
38,I Fall Apart,Post Malone,4637485,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018-04-20,2018-04-27
39,Esskeetit,Lil Pump,4616499,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH,2018-04-20,2018-04-27
40,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4600560,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,2018-04-20,2018-04-27
41,FRIENDS,Marshmello,4544453,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2018-04-20,2018-04-27
42,Stir Fry,Migos,4342001,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf,2018-04-20,2018-04-27
43,Chun-Li,Nicki Minaj,4071090,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld,2018-04-20,2018-04-27
44,Wake Me Up - Radio Edit,Avicii,3949686,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl,2018-04-20,2018-04-27
45,Everyday,Logic,3743129,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk,2018-04-20,2018-04-27
46,Wasted Times,The Weeknd,3715482,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR,2018-04-20,2018-04-27
47,1942,G-Eazy,3662286,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd,2018-04-20,2018-04-27
48,Delicate,Taylor Swift,3628458,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf,2018-04-20,2018-04-27
49,Nevermind,Dennis Lloyd,3580942,https://open.spotify.com/track/63SevszngYpZOwf63o61K4,2018-04-20,2018-04-27
50,Bartier Cardi (feat. 21 Savage),Cardi B,3546063,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa,2018-04-20,2018-04-27
51,In My Blood,Shawn Mendes,3408927,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K,2018-04-20,2018-04-27
52,Red Roses (feat. Landon Cube),Lil Skies,3352955,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY,2018-04-20,2018-04-27
53,I Do (feat. SZA),Cardi B,3329871,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1,2018-04-20,2018-04-27
54,Levels - Radio Edit,Avicii,3323964,https://open.spotify.com/track/5B03nSG8pLE48jh7kmasuL,2018-04-20,2018-04-27
55,XO TOUR Llif3,Lil Uzi Vert,3304389,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2018-04-20,2018-04-27
56,PICK IT UP (feat. A$AP Rocky),Famous Dex,3282362,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV,2018-04-20,2018-04-27
57,Familiar,Liam Payne,3225759,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A,2018-04-20,2018-04-27
58,Without You (feat. Sandro Cavazza),Avicii,3193289,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,2018-04-20,2018-04-27
59,Bodak Yellow,Cardi B,3147985,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL,2018-04-20,2018-04-27
60,I Wanna Know (feat. Bea Miller),NOTD,3137810,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD,2018-04-20,2018-04-27
61,X,Nicky Jam,3059052,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA,2018-04-20,2018-04-27
62,Drip (feat. Migos),Cardi B,3057008,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo,2018-04-20,2018-04-27
63,changes,XXXTENTACION,3051220,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,2018-04-20,2018-04-27
64,Tequila,Dan + Shay,3016073,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI,2018-04-20,2018-04-27
65,Candy Paint,Post Malone,2978421,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,2018-04-20,2018-04-27
66,Let Me,ZAYN,2977944,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC,2018-04-20,2018-04-27
67,Congratulations,Post Malone,2956503,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2018-04-20,2018-04-27
68,HUMBLE.,Kendrick Lamar,2929794,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2018-04-20,2018-04-27
69,Jocelyn Flores,XXXTENTACION,2907222,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2018-04-20,2018-04-27
70,New Freezer (feat. Kendrick Lamar),Rich The Kid,2863099,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK,2018-04-20,2018-04-27
71,Bounce Out With That,YBN Nahmir,2834087,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq,2018-04-20,2018-04-27
72,Marry Me,Thomas Rhett,2827129,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc,2018-04-20,2018-04-27
73,Plain Jane,A$AP Ferg,2765014,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,2018-04-20,2018-04-27
74,Pray For Me (with Kendrick Lamar),The Weeknd,2761681,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x,2018-04-20,2018-04-27
75,Like I Do,David Guetta,2761234,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ,2018-04-20,2018-04-27
76,Hey Brother,Avicii,2748564,https://open.spotify.com/track/3zKST4nk4QJE77oLjUZ0Ng,2018-04-20,2018-04-27
77,LOVE. FEAT. ZACARI.,Kendrick Lamar,2743493,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,2018-04-20,2018-04-27
78,Beautiful,Bazzi,2742881,https://open.spotify.com/track/5TVirkSwFEXF1nLJEebe2I,2018-04-20,2018-04-27
79,Waiting For Love,Avicii,2736246,https://open.spotify.com/track/6nsLzJfvp5OLd4mgqUJkpq,2018-04-20,2018-04-27
80,Never Be the Same,Camila Cabello,2715247,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-04-20,2018-04-27
81,lovely (with Khalid),Billie Eilish,2685236,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2018-04-20,2018-04-27
82,Nowadays (feat. Landon Cube),Lil Skies,2669350,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018-04-20,2018-04-27
83,Try Me,The Weeknd,2668985,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s,2018-04-20,2018-04-27
84,Somebody,The Chainsmokers,2660027,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl,2018-04-20,2018-04-27
85,Remind Me to Forget,Kygo,2658732,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80,2018-04-20,2018-04-27
86,Creeping (feat. Rich the Kid),Lil Skies,2654789,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9,2018-04-20,2018-04-27
87,Ring (feat. Kehlani),Cardi B,2631835,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA,2018-04-20,2018-04-27
88,Barbie Tingz,Nicki Minaj,2610555,https://open.spotify.com/track/2qsQ8eVDPmobZpvDxQCVQu,2018-04-20,2018-04-27
89,1950,King Princess,2607366,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA,2018-04-20,2018-04-27
90,Havana,Camila Cabello,2589806,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-04-20,2018-04-27
91,Bank Account,21 Savage,2583814,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,2018-04-20,2018-04-27
92,Lonely Together (feat. Rita Ora),Avicii,2579922,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,2018-04-20,2018-04-27
93,Young Dumb & Broke,Khalid,2579711,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2018-04-20,2018-04-27
94,Say Something,Justin Timberlake,2572776,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS,2018-04-20,2018-04-27
95,goosebumps,Travis Scott,2565351,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2018-04-20,2018-04-27
96,Fuck Love (feat. Trippie Redd),XXXTENTACION,2563100,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2018-04-20,2018-04-27
97,You Make It Easy,Jason Aldean,2528086,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J,2018-04-20,2018-04-27
98,Heaven,Kane Brown,2525142,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7,2018-04-20,2018-04-27
99,No Role Modelz,J. Cole,2480726,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2018-04-20,2018-04-27
100,GOTTI,6ix9ine,2423241,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a,2018-04-20,2018-04-27
101,IDGAF,Dua Lipa,2393465,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-04-20,2018-04-27
102,Guatemala (feat. Slim Jxmmi) - From Swaecation,Rae Sremmurd,2388758,https://open.spotify.com/track/6sTDhYVVXU3HSDuG7mBLRU,2018-04-20,2018-04-27
103,CLOSE (feat. Travis Scott) - From SR3MM,Rae Sremmurd,2388558,https://open.spotify.com/track/3qKCDFZp192KBEEtFj7fDa,2018-04-20,2018-04-27
104,Location,Khalid,2368472,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2018-04-20,2018-04-27
105,BUTTERFLY EFFECT,Travis Scott,2366874,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,2018-04-20,2018-04-27
106,Betrayed,Lil Xan,2353247,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug,2018-04-20,2018-04-27
107,No Limit,G-Eazy,2351003,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,2018-04-20,2018-04-27
108,Finesse (Remix) [feat. Cardi B],Bruno Mars,2332049,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-04-20,2018-04-27
109,A$AP Forever,A$AP Rocky,2329785,https://open.spotify.com/track/1YmF9PvLhIISIANoMLIYGq,2018-04-20,2018-04-27
110,Best Life (feat. Chance The Rapper),Cardi B,2328200,https://open.spotify.com/track/00B7TZ0Xawar6NZ00JFomN,2018-04-20,2018-04-27
111,Outside Today,YoungBoy Never Broke Again,2324174,https://open.spotify.com/track/5Qx9hngUBr30JFrNua7yp4,2018-04-20,2018-04-27
112,Pineapple (feat. Gucci Mane & Quavo),Ty Dolla $ign,2303874,https://open.spotify.com/track/0TFVOjSvPTjFHkiZZekK5k,2018-04-20,2018-04-27
113,MotorSport,Migos,2291352,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt,2018-04-20,2018-04-27
114,44 More,Logic,2243552,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO,2018-04-20,2018-04-27
115,1-800-273-8255,Logic,2231524,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2018-04-20,2018-04-27
116,Roll In Peace (feat. XXXTENTACION),Kodak Black,2228104,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI,2018-04-20,2018-04-27
117,Unforgettable,French Montana,2223062,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2018-04-20,2018-04-27
118,Youngblood,5 Seconds of Summer,2217337,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw,2018-04-20,2018-04-27
119,Bickenhead,Cardi B,2186184,https://open.spotify.com/track/17Yq72h0p15OhCbZ5lJ5gd,2018-04-20,2018-04-27
120,Sky Walker (feat. Travis Scott),Miguel,2182918,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf,2018-04-20,2018-04-27
121,Let You Down,NF,2173028,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-04-20,2018-04-27
122,New Rules,Dua Lipa,2165803,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2018-04-20,2018-04-27
123,Lemon - Drake Remix,N.E.R.D,2140601,https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB,2018-04-20,2018-04-27
124,I Get The Bag (feat. Migos),Gucci Mane,2113568,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0,2018-04-20,2018-04-27
125,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2066229,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,2018-04-20,2018-04-27
126,Te Boté - Remix,Nio Garcia,2037245,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2018-04-20,2018-04-27
127,Perfect,Ed Sheeran,2032881,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018-04-20,2018-04-27
128,2002,Anne-Marie,2032121,https://open.spotify.com/track/4Pbg79cTBu4vgSphoyNq3j,2018-04-20,2018-04-27
129,Thunder,Imagine Dragons,2026046,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn,2018-04-20,2018-04-27
130,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,2010695,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2018-04-20,2018-04-27
131,Hurt You,The Weeknd,1998595,https://open.spotify.com/track/13wNEvWmBsWaWVtiLPRIW5,2018-04-20,2018-04-27
132,Silence,Marshmello,1974992,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2018-04-20,2018-04-27
133,The Nights,Avicii,1973199,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc,2018-04-20,2018-04-27
134,Thru Your Phone,Cardi B,1920806,https://open.spotify.com/track/74cVJfmK18rhWnscIpGXjt,2018-04-20,2018-04-27
135,DNA.,Kendrick Lamar,1907719,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,2018-04-20,2018-04-27
136,Narcos,Migos,1898679,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK,2018-04-20,2018-04-27
137,Paramedic!,SOB X RBE,1897571,https://open.spotify.com/track/2tPcTFiQF9MbVUyjZ3zDhA,2018-04-20,2018-04-27
138,Babe (feat. Taylor Swift),Sugarland,1890374,https://open.spotify.com/track/7FFfYM4JE1vj5n4rhHxg8q,2018-04-20,2018-04-27
139,Go Flex,Post Malone,1888337,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2018-04-20,2018-04-27
140,Codeine Dreaming (feat. Lil Wayne),Kodak Black,1886208,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J,2018-04-20,2018-04-27
141,Everybody Dies In Their Nightmares,XXXTENTACION,1882382,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,2018-04-20,2018-04-27
142,Chasing Fire,Lauv,1869945,https://open.spotify.com/track/1xy4apMFecGGkgBeaHFZ2M,2018-04-20,2018-04-27
143,420 Freestyle,Wiz Khalifa,1862236,https://open.spotify.com/track/3gbN8NCqagIB9JO567Nw5C,2018-04-20,2018-04-27
144,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,1860698,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc,2018-04-20,2018-04-27
145,Bad Company,A$AP Rocky,1855854,https://open.spotify.com/track/3ZYwSDF9knZI0RVlKR4PHC,2018-04-20,2018-04-27
146,Wanted You (feat. Lil Uzi Vert),NAV,1845554,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1,2018-04-20,2018-04-27
147,All Girls Are The Same,Juice WRLD,1844597,https://open.spotify.com/track/1dNyRyz1QBN9kO1etUs1PI,2018-04-20,2018-04-27
148,the remedy for a broken heart (why am I so in love),XXXTENTACION,1841624,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7,2018-04-20,2018-04-27
149,Sorry Not Sorry,Demi Lovato,1832310,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,2018-04-20,2018-04-27
150,Rubbin Off The Paint,YBN Nahmir,1821024,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk,2018-04-20,2018-04-27
151,Believer,Imagine Dragons,1808997,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4,2018-04-20,2018-04-27
152,X (with 2 Chainz & Saudi),ScHoolboy Q,1803649,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa,2018-04-20,2018-04-27
153,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,1796535,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI,2018-04-20,2018-04-27
154,I Was Never There,The Weeknd,1773918,https://open.spotify.com/track/56d6kYZhfhzpoC3s1dRU2V,2018-04-20,2018-04-27
155,Redbone,Childish Gambino,1728761,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2018-04-20,2018-04-27
156,White Iverson,Post Malone,1721218,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2018-04-20,2018-04-27
157,Body Like A Back Road,Sam Hunt,1718894,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,2018-04-20,2018-04-27
158,Money Bag,Cardi B,1715357,https://open.spotify.com/track/1vBeIXlzbAieGoDqInav5j,2018-04-20,2018-04-27
159,Shape of You,Ed Sheeran,1714719,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018-04-20,2018-04-27
