Position,Track Name,Artist,Streams,URL,Week Start Date,Week End Date,Acousticness,Album,Danceability,Duration (ms),Energy,Explicit,Image,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,Speechiness,Tempo,Time Signature,Valence
97,You Was Right,Lil Uzi Vert,1842465,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M,2017-06-02,2017-06-09,0.069,Lil Uzi Vert Vs. The World,0.843,163944,0.359,True,https://i.scdn.co/image/a1fe6524bf989f8ed488d73633d939f360a42d4a,0.0,0,0.12,-7.417,1,73,0.461,81.987,4,0.156
98,pick up the phone,Young Thug,1840473,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,2017-06-02,2017-06-09,0.114,Birds In The Trap Sing McKnight,0.711,252256,0.739,True,https://i.scdn.co/image/ea447323073c2208e8cf64b0fc3250cc37c71c6c,0.0,7,0.226,-3.804,0,74,0.129,136.919,4,0.43
99,Myself,NAV,1827917,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN,2017-06-02,2017-06-09,0.664,NAV,0.654,226040,0.393,True,https://i.scdn.co/image/03fbefa3eb94cc1b150ffb093a92d45aeb230adc,0.0,5,0.114,-7.621,0,74,0.284,159.741,4,0.105
100,Everybody,Logic,1826917,https://open.spotify.com/track/7cGFbx7MP0H23iHZTZpqMM,2017-06-02,2017-06-09,0.158,Everybody,0.885,162347,0.94,True,https://i.scdn.co/image/3df14cbaac20470a0b8523420eeae52e6849960f,0.0,1,0.0675,-5.908,1,72,0.0909,110.005,4,0.77
101,No Vacancy,OneRepublic,1817133,https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z,2017-06-02,2017-06-09,0.0571,No Vacancy,0.71,223190,0.73,False,https://i.scdn.co/image/45f6f77594b04449ca3d41bcf4a81043b7d7462e,0.0,5,0.139,-4.001,1,20,0.0607,99.986,4,0.48
102,XXX. FEAT. U2.,Kendrick Lamar,1792878,https://open.spotify.com/track/4iYRa2btalAzPZoSYfROqF,2017-06-02,2017-06-09,0.138,DAMN.,0.568,254200,0.619,True,https://i.scdn.co/image/72a11ced4752d3e6b9106839b650afc696c63d5a,1.67e-06,1,0.11,-6.899,1,68,0.414,170.115,4,0.293
103,From The D To The A (feat. Lil Yachty),Tee Grizzley,1789188,https://open.spotify.com/track/2NyrXRn4tancYPW6JwtTl2,2017-06-02,2017-06-09,0.195,From The D To The A (feat. Lil Yachty),0.851,158684,0.625,True,https://i.scdn.co/image/7a209a486287ab0a4c54ffcca1789ab0604b53a9,0.0,10,0.266,-5.417,0,74,0.303,99.061,4,0.668
104,Nights With You,MØ,1780410,https://open.spotify.com/track/5q5gzmbBS5yQzos2BvVr1t,2017-06-02,2017-06-09,0.401,Nights With You,0.763,197495,0.671,False,https://i.scdn.co/image/b0a3e8e699a856b971d4b97e9efc91966c13c42f,1.16e-05,1,0.375,-4.029,0,66,0.1,120.06,4,0.602
105,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),Meek Mill,1761199,https://open.spotify.com/track/3GgT5Au03iV45iGfTpzdhu,2017-06-02,2017-06-09,0.0287,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),0.515,206343,0.565,True,https://i.scdn.co/image/d403f24b2b010be2abde5a48d207cafbf414c1f8,0.0,1,0.0761,-7.337,1,2,0.182,164.062,4,0.304
106,Go Flex,Post Malone,1754039,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2017-06-02,2017-06-09,0.228,Stoney (Deluxe),0.665,179613,0.498,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,5,0.0757,-8.185,1,81,0.0831,81.967,4,0.127
107,X (feat. Future),21 Savage,1742675,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,2017-06-02,2017-06-09,0.373,Savage Mode,0.835,258880,0.413,True,https://i.scdn.co/image/dda15fbed5486d5e7399ae46a6963ab94bc9d3f0,0.00133,1,0.101,-9.81,1,75,0.396,149.004,4,0.111
108,24K Magic,Bruno Mars,1722216,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-06-02,2017-06-09,0.034,24K Magic,0.818,225983,0.803,False,https://i.scdn.co/image/63ddbd647a5a4e672da6b6eb29cfc38c985bffca,0.0,1,0.153,-4.282,1,79,0.0797,106.97,4,0.632
109,PRBLMS,6LACK,1722074,https://open.spotify.com/track/2wf9bp4MkChojtljddWpbO,2017-06-02,2017-06-09,0.0303,FREE 6LACK,0.672,246773,0.574,True,https://i.scdn.co/image/db4841b9961a0aaa5df39d1373e14ebb926a5983,2.02e-06,9,0.18,-4.663,1,6,0.0993,103.019,4,0.106
110,Neighbors,J. Cole,1705071,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy,2017-06-02,2017-06-09,0.358,4 Your Eyez Only,0.894,216520,0.284,True,https://i.scdn.co/image/d7d9fbf6929b5b1248e73649ea1ac832b576d5bc,0.000487,11,0.11,-13.002,0,74,0.33,138.944,4,0.413
111,Young Dumb & Broke,Khalid,1680623,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2017-06-02,2017-06-09,0.199,American Teen,0.798,202547,0.539,False,https://i.scdn.co/image/3f2cc8df9f891830695c00446ce86bd892e60886,1.66e-05,1,0.165,-6.351,1,85,0.0421,136.949,4,0.394
112,beibs in the trap,Travis Scott,1664362,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8,2017-06-02,2017-06-09,0.24,Birds In The Trap Sing McKnight,0.743,213863,0.571,True,https://i.scdn.co/image/ea447323073c2208e8cf64b0fc3250cc37c71c6c,0.0,7,0.291,-6.054,0,73,0.145,119.054,4,0.495
113,Moves,Big Sean,1661437,https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS,2017-06-02,2017-06-09,0.0541,I Decided.,0.789,142907,0.53,True,https://i.scdn.co/image/d2fdf6b4ea3ea023509ec858ceafdbbf20c67611,0.0,2,0.164,-6.2,1,70,0.293,75.515,4,0.367
114,More Than You Know,Axwell /\ Ingrosso,1656186,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz,2017-06-02,2017-06-09,0.0323,More Than You Know,0.645,203000,0.741,False,https://i.scdn.co/image/6790e117781df19348278e116767fd78c88b9746,0.0,5,0.29,-4.989,0,30,0.0339,123.07,4,0.534
115,Uh Huh,Julia Michaels,1639244,https://open.spotify.com/track/0ZExP2I5Ej92PsnG4G1jVG,2017-06-02,2017-06-09,0.136,Uh Huh,0.764,177840,0.672,True,https://i.scdn.co/image/c2a50401356b3f9aa774dd21b0b0f1590c557d46,4.84e-05,4,0.0764,-4.924,1,2,0.184,137.948,4,0.528
116,Felices los 4,Maluma,1627701,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,2017-06-02,2017-06-09,0.231,Felices los 4,0.755,229849,0.789,False,https://i.scdn.co/image/afa06f58d53b94976ca12b3f145e99db3a58b69c,0.0,5,0.351,-4.502,1,24,0.146,93.973,4,0.737
117,Whippin (feat. Felix Snow),Kiiara,1620579,https://open.spotify.com/track/3QWjljChcOMkRDYSzF33Qr,2017-06-02,2017-06-09,0.549,Whippin (feat. Felix Snow),0.87,160597,0.502,True,https://i.scdn.co/image/0524c9e01d1fe25d1546bfef4214783789ff6ac1,0.00356,5,0.0916,-7.497,0,62,0.0549,82.53,4,0.673
118,Black Beatles,Rae Sremmurd,1619647,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-06-02,2017-06-09,0.142,SremmLife 2 (Deluxe),0.794,291893,0.632,True,https://i.scdn.co/image/12c1c42e0e98e23efe7cb529791d7c4921727640,0.0,0,0.128,-6.163,1,77,0.0649,145.926,4,0.355
119,Perfect Places,Lorde,1615985,https://open.spotify.com/track/508hbpTQ7wclT2JDpKBUSV,2017-06-02,2017-06-09,0.00255,Perfect Places,0.618,221874,0.565,True,https://i.scdn.co/image/52525e115dab1d038df73060311e462f74574f66,3.63e-05,1,0.128,-5.313,0,1,0.0543,104.412,4,0.522
120,Jump Out The Window,Big Sean,1607296,https://open.spotify.com/track/1jQsKN68yE94tMYml0wHMd,2017-06-02,2017-06-09,0.147,I Decided.,0.745,213693,0.714,True,https://i.scdn.co/image/d2fdf6b4ea3ea023509ec858ceafdbbf20c67611,0.0,1,0.132,-6.729,1,70,0.0768,136.972,4,0.554
121,"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",Mike WiLL Made-It,1604423,https://open.spotify.com/track/3A2OHirUAlQp2x73BJlEDA,2017-06-02,2017-06-09,0.172,Ransom 2,0.741,240926,0.562,True,https://i.scdn.co/image/f00ae46e6373b4e1a5f54621fe6e75208098a5db,0.0,4,0.0751,-5.474,0,66,0.165,180.068,4,0.292
122,Low Life,Future,1600995,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,2017-06-02,2017-06-09,0.337,EVOL,0.722,313547,0.331,True,https://i.scdn.co/image/0c10e5b4eb2c63ceabd1f89d5ef349d8d05482e1,0.283,8,0.146,-7.789,1,75,0.0725,143.974,4,0.102
123,No Role Modelz,J. Cole,1600858,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2017-06-02,2017-06-09,0.302,2014 Forest Hills Drive,0.696,292987,0.521,True,https://i.scdn.co/image/176606ea8b00ee668e47de155c95a6fc1418bad6,0.0,10,0.0565,-8.465,0,81,0.332,100.0,4,0.458
124,In Case You Didn't Know,Brett Young,1600178,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw,2017-06-02,2017-06-09,0.386,Brett Young,0.607,224853,0.536,False,https://i.scdn.co/image/22387ed13918faed45c1600c31d5d3adf8a50b6a,0.0,10,0.102,-7.306,1,76,0.0305,147.986,4,0.434
125,Eyes Closed,Halsey,1567389,https://open.spotify.com/track/2WQn7Yvs728KZmmY6tgWqH,2017-06-02,2017-06-09,0.0179,hopeless fountain kingdom (Deluxe),0.581,202439,0.684,False,https://i.scdn.co/image/9373fab2538eefd183cdd8ae086726b7ddeee001,1.93e-05,1,0.0849,-4.962,0,67,0.0429,129.966,4,0.0397
126,Starving,Hailee Steinfeld,1551219,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-06-02,2017-06-09,0.371,HAIZ,0.636,181880,0.633,True,https://i.scdn.co/image/90aefb3e3359ae24144d0c6290f487b19b80448d,0.0,4,0.102,-4.23,1,4,0.126,99.721,4,0.512
127,Peek A Boo,Lil Yachty,1544159,https://open.spotify.com/track/5hx4FpDZOnDVYlyoG3rMks,2017-06-02,2017-06-09,0.0612,Teenage Emotions,0.957,246325,0.588,True,https://i.scdn.co/image/60b3d940c875719ef01c9f8a036162530b8e1e4d,0.0,1,0.0962,-6.984,1,55,0.295,127.055,4,0.298
128,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1524446,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-06-02,2017-06-09,0.406,Rockabye (feat. Sean Paul & Anne-Marie),0.72,251088,0.763,False,https://i.scdn.co/image/588aa676ded92cf04e98b5921b8422e6b5dcae9c,0.0,9,0.18,-4.068,0,81,0.0523,101.965,4,0.742
129,What They Want,Russ,1518243,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv,2017-06-02,2017-06-09,0.484,There's Really A Wolf,0.71,165853,0.404,True,https://i.scdn.co/image/7f5511ed5fd0c3d02ae19655a26a9b3ee6937f5b,0.0,1,0.0953,-10.04,0,73,0.379,139.553,4,0.398
130,Everyday We Lit (feat. PnB Rock),YFN Lucci,1514236,https://open.spotify.com/track/4PzovBqgnSHKd8opsP7IVM,2017-06-02,2017-06-09,0.128,Long Live Nut,0.758,197171,0.646,True,https://i.scdn.co/image/0cc6852dd0e6b5e7bb1a3c1fa616a7e3902e78e8,0.0,7,0.0778,-4.701,1,69,0.112,155.955,4,0.589
131,YAH.,Kendrick Lamar,1511964,https://open.spotify.com/track/4BHSjbYylfOH5WAGusDyni,2017-06-02,2017-06-09,0.576,DAMN.,0.67,160293,0.7,True,https://i.scdn.co/image/72a11ced4752d3e6b9106839b650afc696c63d5a,5.34e-06,1,0.226,-7.893,1,65,0.196,69.986,4,0.648
132,Castle on the Hill,Ed Sheeran,1509204,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-06-02,2017-06-09,0.0232,÷ (Deluxe),0.461,261154,0.834,False,https://i.scdn.co/image/89aa98e9adeea8a55845e615f76a9e2eac120b39,1.14e-05,2,0.14,-4.868,1,80,0.0989,135.007,4,0.471
133,Both (feat. Drake & Lil Wayne) - Remix,Gucci Mane,1504194,https://open.spotify.com/track/3VCYe6mCXebBgcfzaxCVNI,2017-06-02,2017-06-09,0.0606,Both (feat. Drake & Lil Wayne) [Remix],0.834,252017,0.493,True,https://i.scdn.co/image/e113a815ee378abd7bf4f5b258a877aca349875c,7.95e-05,5,0.0666,-6.567,0,62,0.128,140.007,4,0.28
134,Reminding Me,Shawn Hook,1497423,https://open.spotify.com/track/7DQXiMeLqiQsy1uqHSk0xc,2017-06-02,2017-06-09,0.0906,Reminding Me,0.562,209924,0.569,False,https://i.scdn.co/image/ad454d208cb8838c565501e35b071de9a4a85afd,0.0,9,0.0846,-4.798,0,11,0.0459,132.797,4,0.261
135,Don't,Bryson Tiller,1495265,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,2017-06-02,2017-06-09,0.222,T R A P S O U L,0.765,198293,0.356,True,https://i.scdn.co/image/1cf60549eeb679705e13c528cfde5e8f6925ec8e,0.0,11,0.0963,-5.556,0,78,0.196,97.001,4,0.19
136,Galway Girl,Ed Sheeran,1484413,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-06-02,2017-06-09,0.0735,÷ (Deluxe),0.624,170827,0.876,False,https://i.scdn.co/image/89aa98e9adeea8a55845e615f76a9e2eac120b39,0.0,9,0.327,-3.374,1,81,0.1,99.943,4,0.781
137,Scared to Be Lonely,Martin Garrix,1472205,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-06-02,2017-06-09,0.0895,Scared to Be Lonely,0.584,220883,0.54,False,https://i.scdn.co/image/451523c5ae343c50da644ca6c64f551bfff880f6,0.0,1,0.261,-7.786,0,80,0.0576,137.972,4,0.195
138,Teenage Fever,Drake,1465973,https://open.spotify.com/track/6n3HGiq4v35D6eFOSwqYuo,2017-06-02,2017-06-09,0.11,More Life,0.768,219692,0.282,True,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.0208,8,0.113,-10.348,0,73,0.0863,97.043,4,0.175
139,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,1459081,https://open.spotify.com/track/5de7ci7TFqbQ1PFgKAD7MR,2017-06-02,2017-06-09,0.0517,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",0.703,249240,0.661,True,https://i.scdn.co/image/650c30f1787542f935c568d89098f0d1ffaa8db3,0.0,6,0.34,-3.885,1,72,0.0539,149.906,4,0.495
140,It's A Vibe,2 Chainz,1455987,https://open.spotify.com/track/1p5B1jJk75RAblZCTnzUTU,2017-06-02,2017-06-09,0.0313,It's A Vibe,0.803,210400,0.488,True,https://i.scdn.co/image/7226cb7a0acaddfb356c09555bec59d735506461,0.000285,7,0.112,-7.564,1,3,0.18,72.913,4,0.553
141,Both (feat. Drake),Gucci Mane,1449487,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,2017-06-02,2017-06-09,0.119,The Return of East Atlanta Santa,0.85,190312,0.405,True,https://i.scdn.co/image/1e5d95361bdcc6d9392ade88a20f4b34026b3c2c,0.000118,7,0.0707,-7.509,0,74,0.225,139.976,4,0.344
142,Exchange,Bryson Tiller,1447756,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,2017-06-02,2017-06-09,0.108,T R A P S O U L,0.53,194613,0.433,True,https://i.scdn.co/image/1cf60549eeb679705e13c528cfde5e8f6925ec8e,0.0,6,0.135,-10.598,1,79,0.185,160.14,4,0.274
143,Don't Let Me Down,The Chainsmokers,1442696,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-06-02,2017-06-09,0.16,The Chainsmokers- Japan Special Edition,0.542,208053,0.859,False,https://i.scdn.co/image/ab8dda51c61e5c01420b3acbc2122f520c57a79a,0.00466,11,0.137,-5.651,1,41,0.197,159.797,4,0.403
144,Skateboard P (feat. Big Sean),MadeinTYO,1430419,https://open.spotify.com/track/07pJdL0L9XDGW0HBj0rIS2,2017-06-02,2017-06-09,0.0371,Skateboard P (feat. Big Sean),0.831,242307,0.47,True,https://i.scdn.co/image/5cd5e55f931be15d73ddf028d4faf8a862c2d660,0.0,1,0.144,-7.48,0,71,0.425,75.474,4,0.339
145,Do Not Disturb,Drake,1423435,https://open.spotify.com/track/2KvHC9z14GSl4YpkNMX384,2017-06-02,2017-06-09,0.234,More Life,0.787,283551,0.69,True,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.0,7,0.112,-6.206,0,72,0.404,171.029,4,0.465
146,Patty Cake,Kodak Black,1422572,https://open.spotify.com/track/0bXFIF7iL17TYLyx8JHziM,2017-06-02,2017-06-09,0.0252,Painting Pictures,0.806,198110,0.77,True,https://i.scdn.co/image/482b2cb28d0f20ad28357429045a5ff5bb6ed42c,0.0,1,0.0645,-6.464,0,70,0.19,152.094,4,0.406
147,Love On The Brain,Rihanna,1412980,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,2017-06-02,2017-06-09,0.0717,ANTI,0.509,224000,0.637,True,https://i.scdn.co/image/8773986e8f646d32333a5bdafa7797f4c50a1007,1.08e-05,4,0.0789,-4.83,0,72,0.0471,172.006,3,0.378
148,Chill Bill,Rob $tone,1411576,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp,2017-06-02,2017-06-09,0.0312,Chill Bill,0.886,177184,0.427,True,https://i.scdn.co/image/5b900b93c1e18a5fca555f6c4b6b75a59c4f74cc,0.00099,6,0.0906,-10.028,1,78,0.145,108.034,4,0.23
149,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha,1401022,https://open.spotify.com/track/6Pw3Gvw4wNMZfTYZa6IQal,2017-06-02,2017-06-09,0.00282,The Way I Are (Dance With Somebody) [feat. Lil Wayne],0.466,187787,0.659,False,https://i.scdn.co/image/a3de5cba2ff9e9689f95d3661ec3586791919822,0.0,2,0.273,-6.077,1,64,0.115,186.169,4,0.36
150,LUST.,Kendrick Lamar,1387359,https://open.spotify.com/track/06FCvd7rrRcF3DdvWH5Isp,2017-06-02,2017-06-09,0.193,DAMN.,0.678,307880,0.562,True,https://i.scdn.co/image/72a11ced4752d3e6b9106839b650afc696c63d5a,0.0,3,0.104,-9.197,0,65,0.508,94.241,4,0.566
151,Trap Paris (feat. Quavo & Ty Dolla $ign),Machine Gun Kelly,1367434,https://open.spotify.com/track/5hfpu8saHLGedbHRtNCYjm,2017-06-02,2017-06-09,0.0242,bloom,0.967,203000,0.646,True,https://i.scdn.co/image/195fe1ffeb48aaa6f06e9095fdcb400053252cf2,2.31e-06,4,0.0916,-4.818,0,61,0.0593,124.994,4,0.2
152,No Heart,21 Savage,1363960,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO,2017-06-02,2017-06-09,0.136,Savage Mode,0.906,235040,0.444,True,https://i.scdn.co/image/dda15fbed5486d5e7399ae46a6963ab94bc9d3f0,6.44e-05,4,0.173,-8.692,0,73,0.384,140.063,4,0.678
153,PRIDE.,Kendrick Lamar,1361334,https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg,2017-06-02,2017-06-09,0.0786,DAMN.,0.665,275253,0.535,True,https://i.scdn.co/image/72a11ced4752d3e6b9106839b650afc696c63d5a,1.68e-05,4,0.154,-7.056,0,66,0.0572,138.842,4,0.37
154,The One,The Chainsmokers,1347743,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,2017-06-02,2017-06-09,0.238,Memories...Do Not Open,0.76,177573,0.303,True,https://i.scdn.co/image/ec1d389f4b448463b81513c0c5d5e1f6c34faa63,8.09e-06,2,0.294,-11.362,1,65,0.0284,99.991,4,0.15
155,I Like Me Better,Lauv,1345252,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2017-06-02,2017-06-09,0.535,I Like Me Better,0.752,197437,0.505,False,https://i.scdn.co/image/a027cb3b321afbe699ebed8fbc6cf8bbb4d0f1bb,2.55e-06,9,0.104,-7.621,1,85,0.253,91.97,4,0.419
156,Weak,AJR,1340194,https://open.spotify.com/track/6OuV4vfyb8v3vGGGksqyKf,2017-06-02,2017-06-09,0.127,What Everyone's Thinking,0.672,202194,0.642,False,https://i.scdn.co/image/08a366160eb5b7fe6ad9899a3502cf48b81b6bd3,0.0,5,0.137,-4.552,1,38,0.0461,123.984,4,0.656
157,Selfish,PnB Rock,1340085,https://open.spotify.com/track/2xbI8Vmyv3TkpTdywpPyNw,2017-06-02,2017-06-09,0.114,GTTM: Goin Thru the Motions,0.638,245604,0.6,True,https://i.scdn.co/image/7dd22da9ae819cda27c3f6d1f7b38f919ef62a9e,0.0,1,0.187,-5.84,0,73,0.0438,101.981,4,0.0399
158,Free Smoke,Drake,1338615,https://open.spotify.com/track/05KOgYg8PGeJyyWBPi5ja8,2017-06-02,2017-06-09,0.0621,More Life,0.617,218674,0.492,True,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.0,10,0.484,-7.588,0,66,0.448,141.953,4,0.208
159,Flex Like Ouu,Lil Pump,1322060,https://open.spotify.com/track/4XF1D03U8LuaLzlCMugIE5,2017-06-02,2017-06-09,0.195,Flex Like Ouu,0.859,108251,0.433,True,https://i.scdn.co/image/e4c924814e37a03d74db657434b38a7b322c40cb,0.0,6,0.0906,-11.346,1,0,0.0663,141.981,4,0.707
160,Saved,Khalid,1320185,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU,2017-06-02,2017-06-09,0.189,American Teen,0.739,206533,0.448,False,https://i.scdn.co/image/3f2cc8df9f891830695c00446ce86bd892e60886,0.0,10,0.118,-10.28,0,78,0.138,81.044,4,0.553
161,"God, Your Mama, And Me",Florida Georgia Line,1314143,https://open.spotify.com/track/4VFE6ZNqa8jHAmbYICoAFg,2017-06-02,2017-06-09,0.333,Dig Your Roots,0.439,183413,0.802,False,https://i.scdn.co/image/a29b7f8b600728f13e55d07ee94848c6daae7d91,0.0,7,0.377,-3.644,1,69,0.054,168.032,4,0.725
162,I'm so Groovy,Future,1310007,https://open.spotify.com/track/4lozYCMRLtEc46exlhoK2Q,2017-06-02,2017-06-09,0.0418,FUTURE,0.938,261752,0.478,True,https://i.scdn.co/image/6b311ec6e3d6999a14e7d1ea8841d00226c292c6,0.00884,1,0.0801,-9.739,1,3,0.265,138.059,4,0.386
163,FEEL.,Kendrick Lamar,1306882,https://open.spotify.com/track/2LTlO3NuNVN70lp2ZbVswF,2017-06-02,2017-06-09,0.137,DAMN.,0.746,214827,0.798,True,https://i.scdn.co/image/72a11ced4752d3e6b9106839b650afc696c63d5a,0.0,0,0.139,-8.382,1,65,0.349,109.968,4,0.553
164,Alone,Halsey,1303898,https://open.spotify.com/track/2Te14aSrBgFj1CE2sBBVMX,2017-06-02,2017-06-09,0.0184,hopeless fountain kingdom (Deluxe),0.602,205660,0.724,False,https://i.scdn.co/image/9373fab2538eefd183cdd8ae086726b7ddeee001,0.0,2,0.606,-3.469,0,66,0.0352,100.064,4,0.451
165,Candy Paint,Post Malone,1301970,https://open.spotify.com/track/4wdZdkEugVVorAfzqRqC6N,2017-06-02,2017-06-09,0.604,The Fate of the Furious: The Album,0.672,229053,0.684,True,https://i.scdn.co/image/650c30f1787542f935c568d89098f0d1ffaa8db3,0.0,4,0.081,-5.468,1,60,0.158,180.008,4,0.428
166,Comin Out Strong,Future,1297863,https://open.spotify.com/track/3mRcWCyteY2133a7xVMrYw,2017-06-02,2017-06-09,0.29,HNDRXX,0.628,254370,0.481,True,https://i.scdn.co/image/fa286e53b15b2bf3f0ef5268bce90d7a44590f08,0.0,1,0.118,-7.775,1,7,0.475,108.761,5,0.33
167,Bad Things (with Camila Cabello),Machine Gun Kelly,1291859,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-06-02,2017-06-09,0.214,bloom,0.697,239293,0.691,False,https://i.scdn.co/image/195fe1ffeb48aaa6f06e9095fdcb400053252cf2,0.0,2,0.185,-4.757,1,74,0.146,137.853,4,0.305
168,Side To Side,Ariana Grande,1288858,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-06-02,2017-06-09,0.0408,Dangerous Woman,0.648,226160,0.738,True,https://i.scdn.co/image/e1446c8c042e41cb12215d7746294b974133a001,0.0,6,0.292,-5.883,0,27,0.247,159.145,4,0.603
169,Craving You,Thomas Rhett,1281053,https://open.spotify.com/track/6zLdXcmvIxnAXpz9sXFnIE,2017-06-02,2017-06-09,0.000907,Craving You,0.612,227373,0.841,False,https://i.scdn.co/image/fd19f792e05f8b272cf9bbb2bafc4d656094e591,0.0,9,0.37,-3.795,0,16,0.0353,104.986,4,0.499
170,Party Monster,The Weeknd,1278274,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,2017-06-02,2017-06-09,0.188,Starboy,0.572,249213,0.631,True,https://i.scdn.co/image/387c963be76db261c25a1811546ac802ebc8f67c,2.31e-05,1,0.259,-8.389,1,73,0.104,77.519,4,0.219
171,GOD.,Kendrick Lamar,1277797,https://open.spotify.com/track/5p3NP9mQblDsVJLdfNZJ3I,2017-06-02,2017-06-09,0.0347,DAMN.,0.706,248827,0.557,True,https://i.scdn.co/image/72a11ced4752d3e6b9106839b650afc696c63d5a,0.0,0,0.276,-5.8,1,64,0.0813,132.98,4,0.205
172,Antidote,Travis Scott,1277590,https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq,2017-06-02,2017-06-09,0.00767,Rodeo (Deluxe),0.713,262693,0.526,True,https://i.scdn.co/image/b93c989bac610ba9b99b8847ab97b21e23983649,0.000148,1,0.124,-5.046,1,75,0.032,131.05,4,0.131
173,Some Way,NAV,1274380,https://open.spotify.com/track/7zxRMhXxJMQCeDDg0rKAVo,2017-06-02,2017-06-09,0.105,NAV,0.748,179773,0.723,True,https://i.scdn.co/image/03fbefa3eb94cc1b150ffb093a92d45aeb230adc,0.0,0,0.0949,-6.213,1,74,0.347,154.966,4,0.35
174,What Ifs,Kane Brown,1271757,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W,2017-06-02,2017-06-09,0.00898,Kane Brown,0.612,188253,0.799,False,https://i.scdn.co/image/cd3bf63e9739f644d41c19bffeaee4feeb0e3c4a,0.0,10,0.172,-4.603,1,77,0.0275,125.976,4,0.687
175,Call On Me - Ryan Riback Extended Remix,Starley,1266419,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-06-02,2017-06-09,0.0604,Call On Me (Remixes),0.67,222041,0.838,False,https://i.scdn.co/image/8fff10f35594de8011c36c8f2e0c2fb20169c024,0.000611,0,0.159,-4.031,1,57,0.0362,104.998,4,0.717
176,Reminder,The Weeknd,1263724,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI,2017-06-02,2017-06-09,0.142,Starboy,0.705,218880,0.505,True,https://i.scdn.co/image/387c963be76db261c25a1811546ac802ebc8f67c,0.0,8,0.164,-6.923,1,73,0.192,160.043,4,0.391
