,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
133,Issues,"Julia Michaels",245727,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
134,Magnolia,"Playboi Carti",245474,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
135,Designer,"Lil Pump",244575,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt
136,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,244133,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
137,"Greatest Love Story",LANCO,243767,https://open.spotify.com/track/2yQZwi1P8AkkxxFhQ8rMEK
138,"Relationship (feat. Future)","Young Thug",240998,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
139,"Despacito - Remix","Luis Fonsi",240402,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
140,"Everybody Dies In Their Nightmares",XXXTENTACION,240339,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
141,"It's A Vibe","2 Chainz",237907,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
142,Saved,Khalid,236700,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
143,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",236346,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
144,"Sauce It Up","Lil Uzi Vert",234708,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
145,Flooded,Migos,234008,https://open.spotify.com/track/7eTyfz4GA647lpSA3PCRyl
146,"Bounce Back","Big Sean",233217,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
147,"No Role Modelz","J. Cole",232494,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
148,"Strip That Down","Liam Payne",232121,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
149,"do re mi",blackbear,231474,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
150,"iSpy (feat. Lil Yachty)",KYLE,231267,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
151,"I Like Me Better",Lauv,229412,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
152,PRBLMS,6LACK,228590,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt
153,"Sucker for You","Matt Terry",226309,https://open.spotify.com/track/4vkVvmjIiQibQ6zJnC1Q9z
154,Transportin',"Kodak Black",225121,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
155,Yours,"Russell Dickerson",224280,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
156,Saint,"Huncho Jack",224270,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe
157,"Come Alive","Hugh Jackman",224064,https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g
158,"Movin' Too Fast",Migos,223765,https://open.spotify.com/track/5B3I6RdYli0nmeS5IR4CcB
159,"Fake Love",Drake,222980,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
160,"Made Men",Migos,222783,https://open.spotify.com/track/3XAWpSxJMPeIwxXc5g9en1
161,"Real Friends","Camila Cabello",221392,https://open.spotify.com/track/3iq9nhbI8fcnNamxMft1uv
162,"Tunnel Vision","Kodak Black",220529,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
163,"i Shyne",Carnage,220241,https://open.spotify.com/track/0AcHbiMs86CCgprvc7E1gs
164,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",219375,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
165,"From Now On","Hugh Jackman",217316,https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO
166,"Love Scars","Trippie Redd",214806,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
167,"Dusk Till Dawn - Radio Edit",ZAYN,213517,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
168,"When It Rains It Pours","Luke Combs",211692,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
169,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",209935,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
170,Starboy,"The Weeknd",208399,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
171,"Work Hard",Migos,208015,https://open.spotify.com/track/5UzUZULhZL8bW4BqI1ZNOF
172,"Die For You","The Weeknd",207738,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
173,Don't,"Bryson Tiller",207092,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
174,T-Shirt,Migos,206931,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
175,"Written in the Sand","Old Dominion",206909,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn
176,"The Race",Tay-K,206232,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE
177,Anywhere,"Rita Ora",206220,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
178,"Take Back Home Girl (Feat. Tori Kelly)","Chris Lane",204200,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN
179,Heaven,"Kane Brown",203706,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
180,wokeuplikethis*,"Playboi Carti",202458,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
181,Filthy,"Justin Timberlake",202230,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL
182,"One Dance",Drake,201976,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
183,"Something Just Like This","The Chainsmokers",201334,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
184,Exchange,"Bryson Tiller",200497,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
185,Closer,"The Chainsmokers",200234,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
186,"Best Part",H.E.R.,198987,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
187,8TEEN,Khalid,198368,https://open.spotify.com/track/5bgwqaRSS3M8WHWruHgSL5
188,"In Case You Didn't Know","Brett Young",197929,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw
189,"Mi Gente","J Balvin",197792,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
190,Portland,Drake,195512,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
191,"Losing Sleep","Chris Young",194943,https://open.spotify.com/track/6waqLPcT6ruMhmd36OhmFO
192,Tightrope,"Michelle Williams",194870,https://open.spotify.com/track/0GVuLQtPXFaL18ijEOqoAa
193,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",194862,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
194,"Heartache On The Dance Floor","Jon Pardi",193688,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD
195,"Pills & Automobiles","Chris Brown",193095,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5
196,"20 Min","Lil Uzi Vert",192976,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
197,"Get You (feat. Kali Uchis)","Daniel Caesar",192060,https://open.spotify.com/track/7zFXmv6vqI4qOt4yGf3jYZ
198,Lust,"Lil Skies",192026,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
199,"Look What You Made Me Do","Taylor Swift",191357,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc
200,"Do I Make You Wanna","Billy Currington",190331,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I
