,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
86,"A Million Dreams","Ziv Zaifman",308486,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
87,"Ghostface Killers","21 Savage",306641,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
88,"Marry Me","Thomas Rhett",306253,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
89,Redbone,"Childish Gambino",304008,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
90,"Love Galore (feat. Travis Scott)",SZA,302518,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
91,"Échame La Culpa","Luis Fonsi",297307,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
92,"The Other Side","Hugh Jackman",293693,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
93,"How Long","Charlie Puth",291360,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
94,Supastars,Migos,290230,https://open.spotify.com/track/1osH2do9vncBrg7jT36O5S
95,"The Weekend - Funk Wav Remix",SZA,289174,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt
96,"Losin Control",Russ,285069,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
97,"Rake It Up","Yo Gotti",284333,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
98,"White Iverson","Post Malone",283298,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
99,"Relationship (feat. Future)","Young Thug",282027,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
100,Magnolia,"Playboi Carti",281555,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
101,"Tip Toe (feat. French Montana)","Jason Derulo",281310,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
102,"Capital Letters","Hailee Steinfeld",280734,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
103,"Mask Off",Future,279204,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
104,Sensualidad,"Bad Bunny",278742,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
105,"Sucker for You","Matt Terry",274989,https://open.spotify.com/track/4vkVvmjIiQibQ6zJnC1Q9z
106,Spotlight,Marshmello,274592,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs
107,Designer,"Lil Pump",272456,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt
108,"It's A Vibe","2 Chainz",270893,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
109,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",270355,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
110,"Say You Won't Let Go","James Arthur",269569,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
111,Attention,"Charlie Puth",267859,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
112,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,266590,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
113,"What Ifs","Kane Brown",265614,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
114,"I Like Me Better",Lauv,263480,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
115,"Body Like A Back Road","Sam Hunt",261113,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
116,"Fake Love",Drake,260017,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
117,Transportin',"Kodak Black",259338,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
118,"Everybody Dies In Their Nightmares",XXXTENTACION,258246,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
119,"Bounce Back","Big Sean",258058,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
120,"The Weekend",SZA,256778,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
121,"Sauce It Up","Lil Uzi Vert",255454,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
122,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",254174,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
123,"Strip That Down","Liam Payne",252470,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
124,"iSpy (feat. Lil Yachty)",KYLE,251159,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
125,"Go Legend (& Metro Boomin)","Big Sean",250761,https://open.spotify.com/track/3wAI7MIQtTgwcRmwchPZBc
126,"That's What I Like","Bruno Mars",248222,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
127,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly",248168,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV
128,"do re mi",blackbear,246562,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
129,"Tunnel Vision","Kodak Black",245938,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
130,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,245546,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
131,"No Role Modelz","J. Cole",245292,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
132,"Come Alive","Hugh Jackman",240114,https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g
133,"Greatest Love Story",LANCO,238837,https://open.spotify.com/track/2yQZwi1P8AkkxxFhQ8rMEK
134,"From Now On","Hugh Jackman",238730,https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO
135,Portland,Drake,238297,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
136,"MIC Drop (feat. Desiigner) [Steve Aoki Remix]",BTS,237848,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF
137,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",237011,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
138,T-Shirt,Migos,236963,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
139,"The Race",Tay-K,236367,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE
140,"Dusk Till Dawn - Radio Edit",ZAYN,235786,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
141,"Love Scars","Trippie Redd",235058,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
142,"Dubai Shit","Huncho Jack",234093,https://open.spotify.com/track/6urLjX35oXXRYtcH1b3dCh
143,"When It Rains It Pours","Luke Combs",233864,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
144,Supplies,"Justin Timberlake",233705,https://open.spotify.com/track/4Z6YruMINNspGet1gQyYlK
145,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",233651,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
146,"Despacito - Remix","Luis Fonsi",231230,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
147,Unforgettable,"Thomas Rhett",223500,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
148,"Pills & Automobiles","Chris Brown",223334,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5
149,wokeuplikethis*,"Playboi Carti",223051,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
150,PRBLMS,6LACK,222800,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt
151,KOODA,6ix9ine,222444,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o
152,"In Case You Didn't Know","Brett Young",221751,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw
153,"One Dance",Drake,221436,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
154,Heaven,"Kane Brown",221027,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
155,Yours,"Russell Dickerson",220671,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
156,Issues,"Julia Michaels",220586,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
157,Lust,"Lil Skies",220361,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
158,Closer,"The Chainsmokers",219871,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
159,"Mi Gente","J Balvin",219838,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
160,Anywhere,"Rita Ora",218944,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
161,"Die For You","The Weeknd",217865,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
162,Don't,"Bryson Tiller",217852,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
163,"Plain Jane REMIX","A$AP Ferg",217324,https://open.spotify.com/track/2YzmfPLqUx5CJOaw5ThsBV
164,"Look What You Made Me Do","Taylor Swift",217274,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc
165,"'Till I Collapse",Eminem,216691,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
166,"Miss You (with Major Lazer & Tory Lanez)","Cashmere Cat",216304,https://open.spotify.com/track/7HdZY9UJTylIiNcSDFyUDc
167,Exchange,"Bryson Tiller",214015,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
168,"20 Min","Lil Uzi Vert",210878,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
169,"Heartache On The Dance Floor","Jon Pardi",210201,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD
170,Tightrope,"Michelle Williams",209276,https://open.spotify.com/track/0GVuLQtPXFaL18ijEOqoAa
171,Icon,"Jaden Smith",208940,https://open.spotify.com/track/22nyEAEM29tcBRhukR089b
172,"All On Me","Devin Dawson",208204,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o
173,"Something Just Like This","The Chainsmokers",207841,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
174,"So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix",207017,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
175,"La Modelo","Lean Trap",206267,https://open.spotify.com/track/76DNqvSyzL9VCkhlnByqLf
176,"Poles 1469","Trippie Redd",205781,https://open.spotify.com/track/4fC5jw1TI59GH1emfN1wtk
177,"Money Longer","Lil Uzi Vert",205395,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
178,Myself,NAV,205082,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN
179,Starboy,"The Weeknd",204319,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
180,"Look At Me!",XXXTENTACION,203085,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
181,"...Ready For It?","Taylor Swift",202138,https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5
182,"Lemon - Edit",N.E.R.D,201630,https://open.spotify.com/track/2LKlHBPHxLG5ArAXfF148n
183,"She Loves Control","Camila Cabello",201620,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
184,"Slow Hands","Niall Horan",201543,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
185,Saved,Khalid,200032,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
186,Caroline,Aminé,199651,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx
187,"The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix","Lil Uzi Vert",198147,https://open.spotify.com/track/6GNifiuBPrKFpwNBYnooFm
188,Praying,Kesha,197625,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
189,"X (feat. Future)","21 Savage",197535,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
190,"No Option","Post Malone",195195,https://open.spotify.com/track/6M0IsaUX4GNyto4niSegfI
191,Stay,Zedd,194808,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
192,"Best Part",H.E.R.,194106,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
193,"Do Right",Glades,194015,https://open.spotify.com/track/45w70aQhNwke1yrQZO0ffm
194,"There's Nothing Holdin' Me Back","Shawn Mendes",193905,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
195,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",193182,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
196,"beibs in the trap","Travis Scott",192259,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8
197,"Broccoli (feat. Lil Yachty)",DRAM,191150,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
198,Criminal,"Natti Natasha",190801,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
199,"EL BAÑO","Enrique Iglesias",190569,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU
200,Lemon,N.E.R.D,190491,https://open.spotify.com/track/4PpuH4mxL0rD35mOWaLoKS
