,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
45,"The Ringer",Eminem,507536,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
46,"Promises (with Sam Smith)","Calvin Harris",501750,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
47,"Be Alright","Dean Lewis",499927,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
48,"Sin (feat. Jaden Smith)","Young Thug",499259,https://open.spotify.com/track/1Jl21sidRpEdlVBvYbssLx
49,"Girls Like You (feat. Cardi B)","Maroon 5",492806,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
50,"rockstar (feat. 21 Savage)","Post Malone",481531,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
51,"Beautiful (feat. Camila Cabello)",Bazzi,470283,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
52,"Nice For What",Drake,466760,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
53,"Drew Barrymore","Bryce Vine",466396,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV
54,"Look Alive (feat. Drake)","BlocBoy JB",431618,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
55,"I Fall Apart","Post Malone",430769,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
56,Thunderclouds,Sia,425357,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
57,Trip,"Ella Mai",421968,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa
58,"RAP DEVIL","Machine Gun Kelly",411508,https://open.spotify.com/track/43TP6JCWXgkc2D7Xjz5hBr
59,REMEDY,Alesso,405905,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
60,"Everybody Dies In Their Nightmares",XXXTENTACION,404158,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
61,"Taking A Walk","Trippie Redd",402487,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
62,"Hopeless Romantic (feat. Swae Lee)","Wiz Khalifa",399391,https://open.spotify.com/track/7IBSffWIu7P2MC7kMwy2FM
63,"no tears left to cry","Ariana Grande",397530,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
64,"lovely (with Khalid)","Billie Eilish",395176,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
65,"Love Lies (with Normani)",Khalid,395037,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
66,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",394523,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
67,"WORKIN ME",Quavo,393365,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64
68,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",391995,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
69,"REEL IT IN",Aminé,385148,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
70,"High Hopes","Panic! At The Disco",382791,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
71,"Not Alike (feat. Royce Da 5'9)",Eminem,378881,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
72,Fall,Eminem,368116,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
73,"On The Run (feat. Offset)","Young Thug",362009,https://open.spotify.com/track/04yv0dtqVm9u745efIuxbZ
74,"XO TOUR Llif3","Lil Uzi Vert",361575,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
75,"High (feat. Elton John)","Young Thug",360247,https://open.spotify.com/track/7iMDaY1LnASwCk2uUpMtii
76,"Ric Flair Drip (& Metro Boomin)",Offset,357451,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
77,OTW,Khalid,349567,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
78,BEBE,6ix9ine,349270,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
79,"Magic In The Hamptons (feat. Lil Yachty)","Social House",342431,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
80,Hope,XXXTENTACION,341779,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
81,"Te Boté - Remix","Nio Garcia",340967,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
82,"Climax (feat. 6lack)","Young Thug",340404,https://open.spotify.com/track/4N9QsmvQJcGwJHAmDmBttU
83,Lust,"Lil Skies",336605,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
84,"I Like Me Better",Lauv,333603,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
85,"Plug Walk","Rich The Kid",333515,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
86,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,332351,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
87,"Jackie Chan",Tiësto,329096,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
88,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",326298,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
89,"Look At Me!",XXXTENTACION,322869,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
90,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",315806,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
91,Greatest,Eminem,315358,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
92,"I'm Upset",Drake,309102,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
93,"In My Mind",Dynoro,308965,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
94,Legends,"Juice WRLD",305113,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
95,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",304453,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
96,"Mob Ties",Drake,302867,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK
97,Mine,Bazzi,302238,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
98,"Happy Now",Zedd,296721,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
99,"Young Dumb & Broke",Khalid,294065,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
100,"Shake It Up","Trippie Redd",292732,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz
101,"I'm a Mess","Bebe Rexha",292623,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
102,"8 Letters","Why Don't We",291071,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
103,"Boo'd Up","Ella Mai",289587,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
104,Congratulations,"Post Malone",287883,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
105,Kamikaze,Eminem,287109,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
106,"Chanel (Go Get It) [feat. Gunna & Lil Baby]","Young Thug",286443,https://open.spotify.com/track/0kCBorRrKZkSztd9m0QI3r
107,JAPAN,"Famous Dex",286055,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
108,"Vaina Loca",Ozuna,285424,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
109,Icey,"Young Thug",284225,https://open.spotify.com/track/2sNrTfdjbYiLL5xtYwUALB
110,"Ball For Me (feat. Nicki Minaj)","Post Malone",283402,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
111,"Candy Paint","Post Malone",282975,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
112,"Nowadays (feat. Landon Cube)","Lil Skies",282399,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
113,"BUTTERFLY EFFECT","Travis Scott",282174,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
114,HUMBLE.,"Kendrick Lamar",281927,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
115,Simple,"Florida Georgia Line",281776,https://open.spotify.com/track/1co0puPTYvqAdUEjFOjne9
116,"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)","Famous Dex",280560,https://open.spotify.com/track/0n22yqkitWec0PV6tibWEO
117,"Venom - Music From The Motion Picture",Eminem,279463,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
118,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,277358,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
119,"Call Out My Name","The Weeknd",277210,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
120,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",275680,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
121,"You Say","Lauren Daigle",274167,https://open.spotify.com/track/3ngc7rGlfeFaskU90EWl4R
122,"The Middle",Zedd,271427,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
123,"Walk It Talk It",Migos,271119,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
124,goosebumps,"Travis Scott",270655,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
125,"Beautiful Crazy","Luke Combs",270039,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
126,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",269663,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
127,"Red Roses (feat. Landon Cube)","Lil Skies",267142,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
128,"Nephew (feat. Lil Pump)",Smokepurpp,266569,https://open.spotify.com/track/0ibOcbkp2XG46Do8jcy0bL
129,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",265343,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
130,"Murder On My Mind","YNW Melly",264598,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
131,"Bounce Out With That","YBN Nahmir",262748,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt
132,SWISH,Tyga,262198,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
133,Location,Khalid,261843,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
134,Heaven,"Kane Brown",260255,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
135,"Feels Like Summer","Childish Gambino",257517,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
136,"Body (feat. brando)","Loud Luxury",257019,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
137,"No Rest","Lil Skies",255937,https://open.spotify.com/track/0chpIFSjgfd1CPrAxM7PWp
138,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",253699,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
139,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",252798,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
140,"All Mine","Kanye West",252159,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
141,"Real In My Veins (feat. T-Shyne)","Young Thug",252133,https://open.spotify.com/track/6yMU8B5bngQpBBcYaFWqBC
142,Tequila,"Dan + Shay",250687,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
143,"CAN'T SAY","Travis Scott",248702,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL
144,broken,lovelytheband,244663,https://open.spotify.com/track/6XcfKZvJio9Z0fQy11GnNX
145,"Life Goes On","Lil Baby",244639,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
146,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",243737,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
147,"NEW ORLEANS",BROCKHAMPTON,242259,https://open.spotify.com/track/5kkxyqYSQrnHpfsmkjKi81
148,Thunder,"Imagine Dragons",240853,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
149,"Pretty Little Fears (feat. J. Cole)",6LACK,240711,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp
150,Narcos,Migos,239862,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
151,"Let You Down",NF,238463,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
152,"Best Part",H.E.R.,238352,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
153,"Don’t Matter To Me (with Michael Jackson)",Drake,235676,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
154,Believer,"Imagine Dragons",235388,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
155,"Stir Fry",Migos,234240,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
156,1-800-273-8255,Logic,233646,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
157,J'OUVERT,BROCKHAMPTON,233419,https://open.spotify.com/track/3djWN7th03XZtmF5s3C1Lv
158,Betrayed,"Lil Xan",232484,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
159,"Champion (feat. Travis Scott)",NAV,231855,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
160,September,"Earth, Wind & Fire",231662,https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ
161,"All The Stars (with SZA)","Kendrick Lamar",231015,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
162,idontwannabeyouanymore,"Billie Eilish",230889,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
163,Stay,"Post Malone",229395,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
164,"The Flute Song",Russ,228587,https://open.spotify.com/track/6pGuOWYOFDcSgmVvFWRWSv
165,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",228417,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
166,Perfect,"Ed Sheeran",227258,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
167,"Creep On Me",GASHI,226928,https://open.spotify.com/track/1MUL6DO2gVimj2YrVedubd
168,"Black & White","Juice WRLD",226804,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
169,"WAKE UP","Travis Scott",226361,https://open.spotify.com/track/20MuVazoNMv6xjKPnRFOxG
170,"Bank Account","21 Savage",225548,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
171,"Ring (feat. Kehlani)","Cardi B",225335,https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA
172,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",224812,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
173,Speechless,"Dan + Shay",223363,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
174,Havana,"Camila Cabello",221580,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
175,NUMB,XXXTENTACION,220941,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
176,Silence,Marshmello,220621,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
177,"This Is America","Childish Gambino",218918,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
178,"LOVE. FEAT. ZACARI.","Kendrick Lamar",217862,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
179,"Creeping (feat. Rich the Kid)","Lil Skies",217042,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
180,sweetener,"Ariana Grande",215908,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH
181,"Playinwitme (feat. Kehlani)",KYLE,215888,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
182,"Backin' It Up (feat. Cardi B)","Pardison Fontaine",214367,https://open.spotify.com/track/0PpfPNtQOOvbMNVJijTQj0
183,Normal,Eminem,213526,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
184,Ladders,"Mac Miller",212526,https://open.spotify.com/track/39NDBdU5Xkm5pCFGa5kZtI
185,"ocean eyes","Billie Eilish",211830,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
186,"Plain Jane","A$AP Ferg",211811,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
187,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",211264,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
188,"No Role Modelz","J. Cole",211235,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
189,"Dark Knight Dummo","Trippie Redd",210824,https://open.spotify.com/track/4apiNNK0jp9uqn3JDG9My1
190,"You Make It Easy","Jason Aldean",210809,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
191,Africa,Toto,210292,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
192,"Say You Won't Let Go","James Arthur",210289,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
193,"Ocean (feat. Khalid)","Martin Garrix",205257,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
194,Lie,NF,205017,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
195,KOD,"J. Cole",204829,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
196,"Freaky Friday (feat. Chris Brown)","Lil Dicky",204711,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
197,FRIENDS,Marshmello,204639,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
198,"Bodak Yellow","Cardi B",204310,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
199,"No Limit",G-Eazy,202999,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
200,"Balenciaga Challenge (feat. Offset)",6LACK,202685,https://open.spotify.com/track/6Zisja44KqMZj4GM4UY6Yv
