,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
28,"Candy Paint","Post Malone",635477,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf
29,"Notice Me",Migos,635063,https://open.spotify.com/track/3OnOomd79OjqSYHchCQ6ht
30,IDGAF,"Dua Lipa",634388,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
31,Betrayed,"Lil Xan",625833,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG
32,"Rewrite The Stars","Zac Efron",624043,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
33,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",619763,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
34,"Plain Jane","A$AP Ferg",615846,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
35,"Say Something","Justin Timberlake",610166,https://open.spotify.com/track/09ts3GnICqYEU5PkQCpJK3
36,"River (feat. Ed Sheeran)",Eminem,603943,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
37,"Sick Boy","The Chainsmokers",593267,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
38,Congratulations,"Post Malone",570413,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
39,"Young Dumb & Broke",Khalid,568129,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
40,"Bank Account","21 Savage",558570,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
41,1-800-273-8255,Logic,548006,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
42,Perfect,"Ed Sheeran",538212,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
43,"Gang Gang",Migos,530001,https://open.spotify.com/track/6RKkHI2fkmgZq7uQPPav8f
44,"Nowadays (feat. Landon Cube)","Lil Skies",527811,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
45,Location,Khalid,502702,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
46,"This Is Me","Keala Settle",486197,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
47,"Too Good At Goodbyes","Sam Smith",483995,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
48,"Gucci Gang","Lil Pump",473123,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
49,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",471214,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
50,"I Get The Bag (feat. Migos)","Gucci Mane",470783,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
51,"New Rules","Dua Lipa",460649,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
52,"White Sand",Migos,460492,https://open.spotify.com/track/2KokOIKdw4zZutDil85Ugh
53,"Tell Me You Love Me","Demi Lovato",460041,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj
54,"Bodak Yellow","Cardi B",450371,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
55,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",448707,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
56,Supastars,Migos,445693,https://open.spotify.com/track/7yt6eiZQCkVFEzwGp4Pbor
57,"Wanted You (feat. Lil Uzi Vert)",NAV,445325,https://open.spotify.com/track/790MhTXPFrYkrqCKvpg4t1
58,Wolves,"Selena Gomez",441540,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
59,Silence,Marshmello,418905,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
60,"Jocelyn Flores",XXXTENTACION,418031,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
61,Redbone,"Childish Gambino",416728,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
62,Thunder,"Imagine Dragons",415299,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
63,goosebumps,"Travis Scott",414430,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
64,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",404180,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
65,DNA.,"Kendrick Lamar",404142,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
66,"Miss You (with Major Lazer & Tory Lanez)","Cashmere Cat",394141,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM
67,"BUTTERFLY EFFECT","Travis Scott",387994,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
68,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,385095,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
69,"End Game","Taylor Swift",384605,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX
70,KEKE,6ix9ine,382337,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR
71,"She Loves Control","Camila Cabello",380978,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
72,Wait,"Maroon 5",377078,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59
73,"Emoji A Chain",Migos,375318,https://open.spotify.com/track/0G9rmRmQDFk9O2tzZLyRkc
74,"Sorry Not Sorry","Demi Lovato",373370,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
75,"Bad At Love",Halsey,373207,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
76,Unforgettable,"French Montana",371064,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
77,"Red Roses (feat. Landon Cube)","Lil Skies",371030,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
78,"Love Galore (feat. Travis Scott)",SZA,361503,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
79,Praying,Kesha,357860,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
80,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",357446,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
81,"I Miss You (feat. Julia Michaels)","Clean Bandit",353673,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
82,"Shape of You","Ed Sheeran",351968,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
83,"Rubbin Off The Paint","YBN Nahmir",351100,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
84,"Slippery (feat. Gucci Mane)",Migos,349852,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
85,"What Lovers Do (feat. SZA)","Maroon 5",348934,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
86,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",342034,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
87,"Go Flex","Post Malone",324508,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
88,"Auto Pilot",Migos,323350,https://open.spotify.com/track/4Kw3CztmD15X1QGDnnHmLD
89,"Feel It Still","Portugal. The Man",321722,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
90,CC,Migos,316185,https://open.spotify.com/track/35ffVv9x4mtzBh5rF1K9sP
91,"That's What I Like","Bruno Mars",313895,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
92,"My My My!","Troye Sivan",312080,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO
93,"Higher We Go - Intro",Migos,311670,https://open.spotify.com/track/43dOwOq0mB4i6j4SpcSkqC
94,Believer,"Imagine Dragons",310899,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
95,"The Weekend - Funk Wav Remix",SZA,309162,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt
96,"The Greatest Show","Hugh Jackman",306715,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
97,"Capital Letters","Hailee Steinfeld",304826,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO
98,"Too Much Jewelry",Migos,303670,https://open.spotify.com/track/4loAa1lBkE83qJXU1ddmCV
99,"Échame La Culpa","Luis Fonsi",301264,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
100,"The Weekend",SZA,298480,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57
101,"LOYALTY. FEAT. RIHANNA.","Kendrick Lamar",295246,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
102,"Marry Me","Thomas Rhett",294626,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
103,GUMMO,6ix9ine,293695,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1
104,"Never Enough","Loren Allred",292264,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
105,"You Make It Easy","Jason Aldean",291583,https://open.spotify.com/track/2ZxTjs4EdJl4Y9YByIiNoo
106,"Ice Tray","Quality Control",288518,https://open.spotify.com/track/3wdfLVUhmX64lIyWIIEW8s
107,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",288446,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
108,"What Ifs","Kane Brown",287857,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
109,"A Million Dreams","Ziv Zaifman",285773,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
110,"Losin Control",Russ,283276,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
111,"Rake It Up","Yo Gotti",278169,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
112,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,277817,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
113,"White Iverson","Post Malone",276558,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
114,Sensualidad,"Bad Bunny",274521,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw
115,"Tip Toe (feat. French Montana)","Jason Derulo",273195,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
116,Passionfruit,Drake,272967,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
117,"The Other Side","Hugh Jackman",271834,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
118,"Ghostface Killers","21 Savage",269977,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
119,"Crew (feat. Brent Faiyaz & Shy Glizzy)",GoldLink,267875,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg
120,"How Long","Charlie Puth",266516,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
121,"Say You Won't Let Go","James Arthur",265333,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
122,Magnolia,"Playboi Carti",265264,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
123,"Mask Off",Future,265240,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
124,"Bad and Boujee (feat. Lil Uzi Vert)",Migos,264308,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
125,"Too Playa",Migos,263021,https://open.spotify.com/track/4TAifFqlNkBvrycHbWV9Ew
126,Designer,"Lil Pump",262905,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt
127,Unforgettable,"Thomas Rhett",259309,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ
128,Attention,"Charlie Puth",258216,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
129,"Relationship (feat. Future)","Young Thug",257861,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
130,"Body Like A Back Road","Sam Hunt",257626,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
131,"It's A Vibe","2 Chainz",256962,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
132,Spotlight,Marshmello,255587,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs
133,"Everybody Dies In Their Nightmares",XXXTENTACION,254092,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
134,"Dark Knight Dummo (Feat. Travis Scott)","Trippie Redd",252642,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
135,"Greatest Love Story",LANCO,251971,https://open.spotify.com/track/2yQZwi1P8AkkxxFhQ8rMEK
136,"Bounce Back","Big Sean",248400,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
137,Beast,Migos,246497,https://open.spotify.com/track/5kuxtUHQr23zov47Wn35Of
138,"Strip That Down","Liam Payne",244358,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
139,"iSpy (feat. Lil Yachty)",KYLE,244068,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
140,"Sauce It Up","Lil Uzi Vert",243560,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
141,"No Role Modelz","J. Cole",242075,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
142,"I Like Me Better",Lauv,241322,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
143,"Despacito - Remix","Luis Fonsi",240806,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
144,Transportin',"Kodak Black",239840,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
145,Saint,"Huncho Jack",239831,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe
146,"do re mi",blackbear,239250,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY
147,"Fake Love",Drake,239023,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
148,"For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne",236880,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC
149,"Sucker for You","Matt Terry",235461,https://open.spotify.com/track/4vkVvmjIiQibQ6zJnC1Q9z
150,"Tunnel Vision","Kodak Black",235018,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4
151,"Crown the Kings",Migos,234022,https://open.spotify.com/track/2664gDzsUz6oHnSFyfKjcq
152,Issues,"Julia Michaels",233580,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0
153,PRBLMS,6LACK,233481,https://open.spotify.com/track/4AtZRwSR8BOTTQg5ihSggt
154,Yours,"Russell Dickerson",233319,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF
155,"i Shyne",Carnage,230733,https://open.spotify.com/track/0AcHbiMs86CCgprvc7E1gs
156,Saved,Khalid,227497,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU
157,"Open It Up",Migos,227445,https://open.spotify.com/track/2LOkdHHNKdEx24cQELBaD8
158,"Love Scars","Trippie Redd",226612,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
159,"Real Friends","Camila Cabello",225564,https://open.spotify.com/track/3iq9nhbI8fcnNamxMft1uv
160,"Dusk Till Dawn - Radio Edit",ZAYN,222745,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
161,"The Race",Tay-K,222126,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE
162,T-Shirt,Migos,221643,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
163,Stay,Zedd,220488,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
164,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled",220287,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
165,"When It Rains It Pours","Luke Combs",220183,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
166,"Come Alive","Hugh Jackman",219795,https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g
167,"24K Magic","Bruno Mars",218770,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
168,"Take Back Home Girl (Feat. Tori Kelly)","Chris Lane",217532,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN
169,Don't,"Bryson Tiller",217129,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
170,"Written in the Sand","Old Dominion",217095,https://open.spotify.com/track/2A69wys3S9uiPSmn6UZWJn
171,Anywhere,"Rita Ora",213257,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
172,"From Now On","Hugh Jackman",213134,https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO
173,"One Dance",Drake,212270,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
174,wokeuplikethis*,"Playboi Carti",211952,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt
175,"Die For You","The Weeknd",211514,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
176,Heaven,"Kane Brown",211469,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
177,Exchange,"Bryson Tiller",210416,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
178,"'Till I Collapse",Eminem,210287,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
179,Flooded,Migos,209674,https://open.spotify.com/track/7eTyfz4GA647lpSA3PCRyl
180,Closer,"The Chainsmokers",209609,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
181,Lust,"Lil Skies",208476,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
182,Filthy,"Justin Timberlake",208311,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL
183,Starboy,"The Weeknd",208147,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
184,"Mi Gente","J Balvin",208026,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
185,Portland,Drake,207741,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h
186,"Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled",206877,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
187,"Something Just Like This","The Chainsmokers",206300,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
188,"Movin' Too Fast",Migos,205175,https://open.spotify.com/track/5B3I6RdYli0nmeS5IR4CcB
189,"20 Min","Lil Uzi Vert",204259,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
190,"In Case You Didn't Know","Brett Young",203607,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw
191,"Losing Sleep","Chris Young",202761,https://open.spotify.com/track/6waqLPcT6ruMhmd36OhmFO
192,"Pills & Automobiles","Chris Brown",202434,https://open.spotify.com/track/5gx2E5aIXMRBellPZW1up5
193,"Heartache On The Dance Floor","Jon Pardi",201533,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD
194,"Best Part",H.E.R.,201230,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
195,KOODA,6ix9ine,201011,https://open.spotify.com/track/5NT0aZqWImC9fTzkW4z48o
196,"Look What You Made Me Do","Taylor Swift",200128,https://open.spotify.com/track/5troof8mcGO3AafoDbk1gc
197,"Made Men",Migos,199906,https://open.spotify.com/track/3XAWpSxJMPeIwxXc5g9en1
198,"Do Right",Glades,199686,https://open.spotify.com/track/45w70aQhNwke1yrQZO0ffm
199,"Money Longer","Lil Uzi Vert",198351,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
200,"Do I Make You Wanna","Billy Currington",197736,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I
