,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
99,TATI,6ix9ine,307206,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
100,"All The Stars (with SZA)","Kendrick Lamar",305461,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
101,"Red Roses (feat. Landon Cube)","Lil Skies",305301,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
102,Lust,"Lil Skies",303882,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
103,FRIENDS,Marshmello,301595,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
104,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",295642,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
105,Reborn,"KIDS SEE GHOSTS",295563,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
106,Legends,"Juice WRLD",295109,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
107,"Champion (feat. Travis Scott)",NAV,292723,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
108,"Be Careful","Cardi B",292447,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
109,"Lean Wit Me","Juice WRLD",290843,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
110,Havana,"Camila Cabello",289629,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
111,X,"Nicky Jam",287216,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
112,Body,"Loud Luxury",286199,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
113,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",285773,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
114,goosebumps,"Travis Scott",285589,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
115,Heaven,"Kane Brown",281462,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
116,Rise,"Jonas Blue",281326,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
117,"Young Dumb & Broke",Khalid,281182,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
118,"Humility (feat. George Benson)",Gorillaz,278729,https://open.spotify.com/track/3NeiYiBn3rQBgurfVk92Zm
119,Thunder,"Imagine Dragons",278708,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
120,"Nowadays (feat. Landon Cube)","Lil Skies",277133,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
121,"Bodak Yellow","Cardi B",276434,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
122,Esskeetit,"Lil Pump",273720,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
123,"Sin Pijama","Becky G",273492,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
124,"92 Explorer","Post Malone",265531,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
125,"Guatemala - From Swaecation","Rae Sremmurd",265188,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
126,Revenge,XXXTENTACION,264809,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
127,"ocean eyes","Billie Eilish",263706,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
128,Location,Khalid,262802,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
129,"Life Goes On","Lil Baby",262712,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
130,"Beautiful Crazy","Luke Combs",261930,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
131,Betrayed,"Lil Xan",260856,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
132,"In My Blood","Shawn Mendes",260508,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
133,"Bank Account","21 Savage",259930,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
134,"Better Not (feat. Wafia)","Louis The Child",256530,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
135,"Plain Jane","A$AP Ferg",255226,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
136,"Estamos Bien","Bad Bunny",255191,https://open.spotify.com/track/7glCSQqV5o6NU88Cn4zPZn
137,"Marry Me","Thomas Rhett",254978,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
138,"You Make It Easy","Jason Aldean",253242,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
139,"Carry On",XXXTENTACION,251355,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
140,Believer,"Imagine Dragons",249084,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
141,"Ghost Town","Kanye West",248461,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
142,"Say Amen (Saturday Night)","Panic! At The Disco",247644,https://open.spotify.com/track/76vMKwFtdDDCLcM6zXybjB
143,"Bounce Out With That","YBN Nahmir",247623,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
144,"Outside Today","YoungBoy Never Broke Again",245886,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
145,"Over Now","Post Malone",245235,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
146,IDGAF,"Dua Lipa",242869,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
147,"One Dance",Drake,241959,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
148,"I Don't Wanna Do This Anymore",XXXTENTACION,241839,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
149,"LOVE. FEAT. ZACARI.","Kendrick Lamar",239570,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
150,"Body Like A Back Road","Sam Hunt",238125,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
151,"I Know You (feat. Yung Pinch)","Lil Skies",237672,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD
152,1-800-273-8255,Logic,237191,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
153,"I Like Me Better",Lauv,236156,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
154,"Bartier Cardi (feat. 21 Savage)","Cardi B",236082,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
155,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",235771,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
156,8TEEN,Khalid,235713,https://open.spotify.com/track/5bgwqaRSS3M8WHWruHgSL5
157,Everyday,Logic,229875,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
158,Unforgettable,"French Montana",228769,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
159,Chun-Li,"Nicki Minaj",228615,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
160,"One Number Away","Luke Combs",227114,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
161,"No Limit",G-Eazy,227055,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
162,"BUTTERFLY EFFECT","Travis Scott",226784,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
163,MotorSport,Migos,226187,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
164,2002,Anne-Marie,225868,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
165,"New Rules","Dua Lipa",225260,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
166,Somebody,"The Chainsmokers",223930,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
167,Tranz,Gorillaz,222468,https://open.spotify.com/track/7jYUaoOfdcYgUvkK8NnFfx
168,"X - Remix","Nicky Jam",221780,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
169,1942,G-Eazy,221439,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
170,"Zack And Codeine","Post Malone",220893,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
171,"Same Bitches (feat. G-Eazy & YG)","Post Malone",219360,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
172,"Shape of You","Ed Sheeran",219288,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
173,"Let You Down",NF,218065,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
174,Perfect,"Ed Sheeran",217727,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
175,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",217206,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
176,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",213520,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
177,Africa,Toto,213464,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
178,Passionfruit,Drake,213463,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
179,"Never Be the Same","Camila Cabello",212942,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
180,Silence,Marshmello,212646,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
181,"Takin' Shots","Post Malone",210655,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
182,"Sorry Not Sorry","Demi Lovato",208431,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
183,"Stay Woke (feat. Miguel)","Meek Mill",206978,https://open.spotify.com/track/3X9OVlc4YaL9nowxAVcJex
184,Enemies,Lauv,206617,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
185,"Hey Look Ma, I Made It","Panic! At The Disco",205564,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa
186,Closer,"The Chainsmokers",204689,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
187,Redbone,"Childish Gambino",203887,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
188,"Black & White","Juice WRLD",202016,https://open.spotify.com/track/2gsTjQouGxmD0z9K5MYpoI
189,"Whatever It Takes","Imagine Dragons",201592,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
190,"Creeping (feat. Rich the Kid)","Lil Skies",200349,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
191,"Sky Walker (feat. Travis Scott)",Miguel,200139,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
192,"I'm a Mess","Bebe Rexha",199742,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
193,Delicate,"Taylor Swift",199473,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
194,Drop,G-Eazy,199446,https://open.spotify.com/track/61TklWcG8PbT5hvUTzwLaY
195,"I Get The Bag (feat. Migos)","Gucci Mane",195282,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
196,"Wanted You (feat. Lil Uzi Vert)",NAV,195227,https://open.spotify.com/track/1Faq8G2y56A8fRv7HsLq25
197,"What Ifs","Kane Brown",194713,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
198,Hurricane,"Luke Combs",194584,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
199,"Depression & Obsession",XXXTENTACION,194234,https://open.spotify.com/track/2H3wWrnO758y0fPH7Ilerg
200,"White Iverson","Post Malone",194104,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
